ScripNo,Exch,series,symbol,opttype,StrikePrice,ExpiryDate,MLot
3686696,NFO,FUTSTK,HINDZINC,,0,2016-12-29,3200
3686696,NFO,FUTSTK,HINDZINC,,0,2016-12-29,3200
3638518,NFO,FUTSTK,IBREALEST,,0,2016-10-27,10000
3660617,NFO,FUTSTK,IBREALEST,,0,2016-11-24,10000
3660617,NFO,FUTSTK,IBREALEST,,0,2016-11-24,10000
3686697,NFO,FUTSTK,IBREALEST,,0,2016-12-29,10000
3686697,NFO,FUTSTK,IBREALEST,,0,2016-12-29,10000
3638519,NFO,FUTSTK,IBULHSGFIN,,0,2016-10-27,800
3638519,NFO,FUTSTK,IBULHSGFIN,,0,2016-10-27,800
3660615,NFO,FUTSTK,IBULHSGFIN,,0,2016-11-24,800
3660615,NFO,FUTSTK,IBULHSGFIN,,0,2016-11-24,800
3686698,NFO,FUTSTK,IBULHSGFIN,,0,2016-12-29,800
3686698,NFO,FUTSTK,IBULHSGFIN,,0,2016-12-29,800
3638520,NFO,FUTSTK,ICICIBANK,,0,2016-10-27,2500
3660612,NFO,FUTSTK,ICICIBANK,,0,2016-11-24,2500
3660612,NFO,FUTSTK,ICICIBANK,,0,2016-11-24,2500
3686699,NFO,FUTSTK,ICICIBANK,,0,2016-12-29,2500
3686699,NFO,FUTSTK,ICICIBANK,,0,2016-12-29,2500
3638521,NFO,FUTSTK,ICIL,,0,2016-10-27,600
3638521,NFO,FUTSTK,ICIL,,0,2016-10-27,600
3660613,NFO,FUTSTK,ICIL,,0,2016-11-24,600
3660613,NFO,FUTSTK,ICIL,,0,2016-11-24,600
3686700,NFO,FUTSTK,ICIL,,0,2016-12-29,600
3686700,NFO,FUTSTK,ICIL,,0,2016-12-29,600
3638522,NFO,FUTSTK,IDBI,,0,2016-10-27,8000
3660614,NFO,FUTSTK,IDBI,,0,2016-11-24,8000
3660614,NFO,FUTSTK,IDBI,,0,2016-11-24,8000
3686701,NFO,FUTSTK,IDBI,,0,2016-12-29,8000
3686701,NFO,FUTSTK,IDBI,,0,2016-12-29,8000
3638523,NFO,FUTSTK,IDEA,,0,2016-10-27,5000
3660609,NFO,FUTSTK,IDEA,,0,2016-11-24,5000
3660609,NFO,FUTSTK,IDEA,,0,2016-11-24,5000
3686649,NFO,FUTSTK,IDEA,,0,2016-12-29,5000
3686649,NFO,FUTSTK,IDEA,,0,2016-12-29,5000
3638497,NFO,FUTSTK,IDFC,,0,2016-10-27,13200
3660610,NFO,FUTSTK,IDFC,,0,2016-11-24,13200
3660610,NFO,FUTSTK,IDFC,,0,2016-11-24,13200
3686650,NFO,FUTSTK,IDFC,,0,2016-12-29,13200
3686650,NFO,FUTSTK,IDFC,,0,2016-12-29,13200
3684244,NFO,FUTSTK,IDFCBANK,,0,2016-10-27,8000
3684244,NFO,FUTSTK,IDFCBANK,,0,2016-10-27,8000
3685287,NFO,FUTSTK,IDFCBANK,,0,2016-11-24,8000
3685287,NFO,FUTSTK,IDFCBANK,,0,2016-11-24,8000
3686662,NFO,FUTSTK,IDFCBANK,,0,2016-12-29,8000
3686662,NFO,FUTSTK,IDFCBANK,,0,2016-12-29,8000
3638498,NFO,FUTSTK,IFCI,,0,2016-10-27,22000
3660611,NFO,FUTSTK,IFCI,,0,2016-11-24,22000
3660611,NFO,FUTSTK,IFCI,,0,2016-11-24,22000
3686663,NFO,FUTSTK,IFCI,,0,2016-12-29,22000
3686663,NFO,FUTSTK,IFCI,,0,2016-12-29,22000
3638499,NFO,FUTSTK,IGL,,0,2016-10-27,1100
3638499,NFO,FUTSTK,IGL,,0,2016-10-27,1100
3660596,NFO,FUTSTK,IGL,,0,2016-11-24,1100
3660596,NFO,FUTSTK,IGL,,0,2016-11-24,1100
3686664,NFO,FUTSTK,IGL,,0,2016-12-29,1100
3686664,NFO,FUTSTK,IGL,,0,2016-12-29,1100
3638500,NFO,FUTSTK,INDIACEM,,0,2016-10-27,7000
3660597,NFO,FUTSTK,INDIACEM,,0,2016-11-24,7000
3660597,NFO,FUTSTK,INDIACEM,,0,2016-11-24,7000
3686707,NFO,FUTSTK,INDIACEM,,0,2016-12-29,7000
3686707,NFO,FUTSTK,INDIACEM,,0,2016-12-29,7000
3638501,NFO,FUTSTK,INDUSINDBK,,0,2016-10-27,600
3660598,NFO,FUTSTK,INDUSINDBK,,0,2016-11-24,600
3660598,NFO,FUTSTK,INDUSINDBK,,0,2016-11-24,600
3686708,NFO,FUTSTK,INDUSINDBK,,0,2016-12-29,600
3686708,NFO,FUTSTK,INDUSINDBK,,0,2016-12-29,600
3638502,NFO,FUTSTK,INFRATEL,,0,2016-10-27,1400
3660599,NFO,FUTSTK,INFRATEL,,0,2016-11-24,1400
3660599,NFO,FUTSTK,INFRATEL,,0,2016-11-24,1400
3686691,NFO,FUTSTK,INFRATEL,,0,2016-12-29,1400
3686691,NFO,FUTSTK,INFRATEL,,0,2016-12-29,1400
3638503,NFO,FUTSTK,INFY,,0,2016-10-27,500
3660600,NFO,FUTSTK,INFY,,0,2016-11-24,500
3660600,NFO,FUTSTK,INFY,,0,2016-11-24,500
3686651,NFO,FUTSTK,INFY,,0,2016-12-29,500
3686651,NFO,FUTSTK,INFY,,0,2016-12-29,500
3638504,NFO,FUTSTK,IOC,,0,2016-10-27,3000
3660601,NFO,FUTSTK,IOC,,0,2016-11-24,3000
3660601,NFO,FUTSTK,IOC,,0,2016-11-24,3000
3686652,NFO,FUTSTK,IOC,,0,2016-12-29,3000
3686652,NFO,FUTSTK,IOC,,0,2016-12-29,3000
3638505,NFO,FUTSTK,IRB,,0,2016-10-27,2500
3660602,NFO,FUTSTK,IRB,,0,2016-11-24,2500
3660602,NFO,FUTSTK,IRB,,0,2016-11-24,2500
3686653,NFO,FUTSTK,IRB,,0,2016-12-29,2500
3686653,NFO,FUTSTK,IRB,,0,2016-12-29,2500
3638506,NFO,FUTSTK,ITC,,0,2016-10-27,2400
3660603,NFO,FUTSTK,ITC,,0,2016-11-24,2400
3660603,NFO,FUTSTK,ITC,,0,2016-11-24,2400
3686654,NFO,FUTSTK,ITC,,0,2016-12-29,2400
3686654,NFO,FUTSTK,ITC,,0,2016-12-29,2400
3638507,NFO,FUTSTK,JETAIRWAYS,,0,2016-10-27,1000
3660604,NFO,FUTSTK,JETAIRWAYS,,0,2016-11-24,1000
3660604,NFO,FUTSTK,JETAIRWAYS,,0,2016-11-24,1000
3686655,NFO,FUTSTK,JETAIRWAYS,,0,2016-12-29,1000
3686655,NFO,FUTSTK,JETAIRWAYS,,0,2016-12-29,1000
3638508,NFO,FUTSTK,JINDALSTEL,,0,2016-10-27,9000
3660605,NFO,FUTSTK,JINDALSTEL,,0,2016-11-24,9000
3660605,NFO,FUTSTK,JINDALSTEL,,0,2016-11-24,9000
3686656,NFO,FUTSTK,JINDALSTEL,,0,2016-12-29,9000
3686656,NFO,FUTSTK,JINDALSTEL,,0,2016-12-29,9000
3638509,NFO,FUTSTK,JISLJALEQS,,0,2016-10-27,9000
3660606,NFO,FUTSTK,JISLJALEQS,,0,2016-11-24,9000
3660606,NFO,FUTSTK,JISLJALEQS,,0,2016-11-24,9000
3686657,NFO,FUTSTK,JISLJALEQS,,0,2016-12-29,9000
3686657,NFO,FUTSTK,JISLJALEQS,,0,2016-12-29,9000
3638510,NFO,FUTSTK,JPASSOCIAT,,0,2016-10-27,68000
3660607,NFO,FUTSTK,JPASSOCIAT,,0,2016-11-24,68000
3660607,NFO,FUTSTK,JPASSOCIAT,,0,2016-11-24,68000
3686658,NFO,FUTSTK,JPASSOCIAT,,0,2016-12-29,68000
3686658,NFO,FUTSTK,JPASSOCIAT,,0,2016-12-29,68000
3638511,NFO,FUTSTK,JSWENERGY,,0,2016-10-27,8000
3638511,NFO,FUTSTK,JSWENERGY,,0,2016-10-27,8000
3660608,NFO,FUTSTK,JSWENERGY,,0,2016-11-24,8000
3660608,NFO,FUTSTK,JSWENERGY,,0,2016-11-24,8000
3686659,NFO,FUTSTK,JSWENERGY,,0,2016-12-29,8000
3686659,NFO,FUTSTK,JSWENERGY,,0,2016-12-29,8000
3638512,NFO,FUTSTK,JSWSTEEL,,0,2016-10-27,600
3660595,NFO,FUTSTK,JSWSTEEL,,0,2016-11-24,600
3660595,NFO,FUTSTK,JSWSTEEL,,0,2016-11-24,600
3686660,NFO,FUTSTK,JSWSTEEL,,0,2016-12-29,600
3686660,NFO,FUTSTK,JSWSTEEL,,0,2016-12-29,600
3638513,NFO,FUTSTK,JUBLFOOD,,0,2016-10-27,500
3660594,NFO,FUTSTK,JUBLFOOD,,0,2016-11-24,500
3660594,NFO,FUTSTK,JUBLFOOD,,0,2016-11-24,500
3686661,NFO,FUTSTK,JUBLFOOD,,0,2016-12-29,500
3686661,NFO,FUTSTK,JUBLFOOD,,0,2016-12-29,500
3638514,NFO,FUTSTK,JUSTDIAL,,0,2016-10-27,800
3660592,NFO,FUTSTK,JUSTDIAL,,0,2016-11-24,800
3660592,NFO,FUTSTK,JUSTDIAL,,0,2016-11-24,800
3686665,NFO,FUTSTK,JUSTDIAL,,0,2016-12-29,800
3686665,NFO,FUTSTK,JUSTDIAL,,0,2016-12-29,800
3638515,NFO,FUTSTK,KOTAKBANK,,0,2016-10-27,800
3660593,NFO,FUTSTK,KOTAKBANK,,0,2016-11-24,800
3660593,NFO,FUTSTK,KOTAKBANK,,0,2016-11-24,800
3686666,NFO,FUTSTK,KOTAKBANK,,0,2016-12-29,800
3686666,NFO,FUTSTK,KOTAKBANK,,0,2016-12-29,800
3638516,NFO,FUTSTK,KPIT,,0,2016-10-27,4000
3660590,NFO,FUTSTK,KPIT,,0,2016-11-24,4000
3660590,NFO,FUTSTK,KPIT,,0,2016-11-24,4000
3686667,NFO,FUTSTK,KPIT,,0,2016-12-29,4000
3686667,NFO,FUTSTK,KPIT,,0,2016-12-29,4000
3638517,NFO,FUTSTK,KSCL,,0,2016-10-27,1500
3638517,NFO,FUTSTK,KSCL,,0,2016-10-27,1500
3660591,NFO,FUTSTK,KSCL,,0,2016-11-24,1500
3660591,NFO,FUTSTK,KSCL,,0,2016-11-24,1500
3686668,NFO,FUTSTK,KSCL,,0,2016-12-29,1500
3686668,NFO,FUTSTK,KSCL,,0,2016-12-29,1500
3638493,NFO,FUTSTK,KTKBANK,,0,2016-10-27,6000
3660586,NFO,FUTSTK,KTKBANK,,0,2016-11-24,6000
3660586,NFO,FUTSTK,KTKBANK,,0,2016-11-24,6000
3686669,NFO,FUTSTK,KTKBANK,,0,2016-12-29,6000
3686669,NFO,FUTSTK,KTKBANK,,0,2016-12-29,6000
3638494,NFO,FUTSTK,L&TFH,,0,2016-10-27,9000
3660587,NFO,FUTSTK,L&TFH,,0,2016-11-24,9000
3660587,NFO,FUTSTK,L&TFH,,0,2016-11-24,9000
3686670,NFO,FUTSTK,L&TFH,,0,2016-12-29,9000
3686670,NFO,FUTSTK,L&TFH,,0,2016-12-29,9000
3638495,NFO,FUTSTK,LICHSGFIN,,0,2016-10-27,1100
3660588,NFO,FUTSTK,LICHSGFIN,,0,2016-11-24,1100
3660588,NFO,FUTSTK,LICHSGFIN,,0,2016-11-24,1100
3686671,NFO,FUTSTK,LICHSGFIN,,0,2016-12-29,1100
3686671,NFO,FUTSTK,LICHSGFIN,,0,2016-12-29,1100
3638496,NFO,FUTSTK,LT,,0,2016-10-27,500
3660589,NFO,FUTSTK,LT,,0,2016-11-24,500
3660589,NFO,FUTSTK,LT,,0,2016-11-24,500
3686672,NFO,FUTSTK,LT,,0,2016-12-29,500
3686672,NFO,FUTSTK,LT,,0,2016-12-29,500
3638490,NFO,FUTSTK,LUPIN,,0,2016-10-27,300
3660585,NFO,FUTSTK,LUPIN,,0,2016-11-24,300
3660585,NFO,FUTSTK,LUPIN,,0,2016-11-24,300
3686673,NFO,FUTSTK,LUPIN,,0,2016-12-29,300
3686673,NFO,FUTSTK,LUPIN,,0,2016-12-29,300
3638491,NFO,FUTSTK,M&M,,0,2016-10-27,500
3660584,NFO,FUTSTK,M&M,,0,2016-11-24,500
3660584,NFO,FUTSTK,M&M,,0,2016-11-24,500
3686674,NFO,FUTSTK,M&M,,0,2016-12-29,500
3686674,NFO,FUTSTK,M&M,,0,2016-12-29,500
3638492,NFO,FUTSTK,M&MFIN,,0,2016-10-27,2500
3660583,NFO,FUTSTK,M&MFIN,,0,2016-11-24,2500
3660583,NFO,FUTSTK,M&MFIN,,0,2016-11-24,2500
3686675,NFO,FUTSTK,M&MFIN,,0,2016-12-29,2500
3686675,NFO,FUTSTK,M&MFIN,,0,2016-12-29,2500
3638488,NFO,FUTSTK,MARICO,,0,2016-10-27,2600
3638488,NFO,FUTSTK,MARICO,,0,2016-10-27,2600
3660580,NFO,FUTSTK,MARICO,,0,2016-11-24,2600
3660580,NFO,FUTSTK,MARICO,,0,2016-11-24,2600
3686676,NFO,FUTSTK,MARICO,,0,2016-12-29,2600
3686676,NFO,FUTSTK,MARICO,,0,2016-12-29,2600
3638489,NFO,FUTSTK,MARUTI,,0,2016-10-27,150
3660581,NFO,FUTSTK,MARUTI,,0,2016-11-24,150
3660581,NFO,FUTSTK,MARUTI,,0,2016-11-24,150
3686677,NFO,FUTSTK,MARUTI,,0,2016-12-29,150
3686677,NFO,FUTSTK,MARUTI,,0,2016-12-29,150
3638480,NFO,FUTSTK,MCDOWELL-N,,0,2016-10-27,250
3660582,NFO,FUTSTK,MCDOWELL-N,,0,2016-11-24,250
3660582,NFO,FUTSTK,MCDOWELL-N,,0,2016-11-24,250
3686678,NFO,FUTSTK,MCDOWELL-N,,0,2016-12-29,250
3686678,NFO,FUTSTK,MCDOWELL-N,,0,2016-12-29,250
3638481,NFO,FUTSTK,MCLEODRUSS,,0,2016-10-27,3000
3660578,NFO,FUTSTK,MCLEODRUSS,,0,2016-11-24,3000
3660578,NFO,FUTSTK,MCLEODRUSS,,0,2016-11-24,3000
3686679,NFO,FUTSTK,MCLEODRUSS,,0,2016-12-29,3000
3686679,NFO,FUTSTK,MCLEODRUSS,,0,2016-12-29,3000
3638482,NFO,FUTSTK,MINDTREE,,0,2016-10-27,800
3660579,NFO,FUTSTK,MINDTREE,,0,2016-11-24,800
3660579,NFO,FUTSTK,MINDTREE,,0,2016-11-24,800
3686680,NFO,FUTSTK,MINDTREE,,0,2016-12-29,800
3686680,NFO,FUTSTK,MINDTREE,,0,2016-12-29,800
3638483,NFO,FUTSTK,MOTHERSUMI,,0,2016-10-27,2500
3660133,NFO,FUTSTK,MOTHERSUMI,,0,2016-11-24,2500
3660133,NFO,FUTSTK,MOTHERSUMI,,0,2016-11-24,2500
3686681,NFO,FUTSTK,MOTHERSUMI,,0,2016-12-29,2500
3686681,NFO,FUTSTK,MOTHERSUMI,,0,2016-12-29,2500
3638484,NFO,FUTSTK,MRF,,0,2016-10-27,15
3638484,NFO,FUTSTK,MRF,,0,2016-10-27,15
3660574,NFO,FUTSTK,MRF,,0,2016-11-24,15
3660574,NFO,FUTSTK,MRF,,0,2016-11-24,15
3686682,NFO,FUTSTK,MRF,,0,2016-12-29,15
3686682,NFO,FUTSTK,MRF,,0,2016-12-29,15
3638485,NFO,FUTSTK,NCC,,0,2016-10-27,8000
3660575,NFO,FUTSTK,NCC,,0,2016-11-24,8000
3660575,NFO,FUTSTK,NCC,,0,2016-11-24,8000
3686683,NFO,FUTSTK,NCC,,0,2016-12-29,8000
3686683,NFO,FUTSTK,NCC,,0,2016-12-29,8000
3638486,NFO,FUTSTK,NHPC,,0,2016-10-27,27000
3660576,NFO,FUTSTK,NHPC,,0,2016-11-24,27000
3660576,NFO,FUTSTK,NHPC,,0,2016-11-24,27000
3686684,NFO,FUTSTK,NHPC,,0,2016-12-29,27000
3686684,NFO,FUTSTK,NHPC,,0,2016-12-29,27000
3638601,NFO,FUTIDX,NIFTY,,0,2016-10-27,75
3660532,NFO,FUTIDX,NIFTY,,0,2016-11-24,75
3660532,NFO,FUTIDX,NIFTY,,0,2016-11-24,75
3686776,NFO,FUTIDX,NIFTY,,0,2016-12-29,75
3686776,NFO,FUTIDX,NIFTY,,0,2016-12-29,75
3638562,NFO,FUTIDX,NIFTYINFRA,,0,2016-10-27,225
3660533,NFO,FUTIDX,NIFTYINFRA,,0,2016-11-24,225
3660533,NFO,FUTIDX,NIFTYINFRA,,0,2016-11-24,225
3686777,NFO,FUTIDX,NIFTYINFRA,,0,2016-12-29,225
3686777,NFO,FUTIDX,NIFTYINFRA,,0,2016-12-29,225
3638591,NFO,FUTIDX,NIFTYIT,,0,2016-10-27,50
3660536,NFO,FUTIDX,NIFTYIT,,0,2016-11-24,50
3660536,NFO,FUTIDX,NIFTYIT,,0,2016-11-24,50
3686769,NFO,FUTIDX,NIFTYIT,,0,2016-12-29,50
3686769,NFO,FUTIDX,NIFTYIT,,0,2016-12-29,50
3638592,NFO,FUTIDX,NIFTYMID50,,0,2016-10-27,200
3660537,NFO,FUTIDX,NIFTYMID50,,0,2016-11-24,200
3660537,NFO,FUTIDX,NIFTYMID50,,0,2016-11-24,200
3686770,NFO,FUTIDX,NIFTYMID50,,0,2016-12-29,200
3686770,NFO,FUTIDX,NIFTYMID50,,0,2016-12-29,200
3638593,NFO,FUTIDX,NIFTYPSE,,0,2016-10-27,200
3660534,NFO,FUTIDX,NIFTYPSE,,0,2016-11-24,200
3660534,NFO,FUTIDX,NIFTYPSE,,0,2016-11-24,200
3686771,NFO,FUTIDX,NIFTYPSE,,0,2016-12-29,200
3686771,NFO,FUTIDX,NIFTYPSE,,0,2016-12-29,200
3638487,NFO,FUTSTK,NIITTECH,,0,2016-10-27,1000
3660577,NFO,FUTSTK,NIITTECH,,0,2016-11-24,1000
3660577,NFO,FUTSTK,NIITTECH,,0,2016-11-24,1000
3686685,NFO,FUTSTK,NIITTECH,,0,2016-12-29,1000
3686685,NFO,FUTSTK,NIITTECH,,0,2016-12-29,1000
3638477,NFO,FUTSTK,NMDC,,0,2016-10-27,6000
3660567,NFO,FUTSTK,NMDC,,0,2016-11-24,6000
3660567,NFO,FUTSTK,NMDC,,0,2016-11-24,6000
3686686,NFO,FUTSTK,NMDC,,0,2016-12-29,6000
3686686,NFO,FUTSTK,NMDC,,0,2016-12-29,6000
3638478,NFO,FUTSTK,NTPC,,0,2016-10-27,4000
3660568,NFO,FUTSTK,NTPC,,0,2016-11-24,4000
3660568,NFO,FUTSTK,NTPC,,0,2016-11-24,4000
3686687,NFO,FUTSTK,NTPC,,0,2016-12-29,4000
3686687,NFO,FUTSTK,NTPC,,0,2016-12-29,4000
3638479,NFO,FUTSTK,OFSS,,0,2016-10-27,150
3660569,NFO,FUTSTK,OFSS,,0,2016-11-24,150
3660569,NFO,FUTSTK,OFSS,,0,2016-11-24,150
3686688,NFO,FUTSTK,OFSS,,0,2016-12-29,150
3686688,NFO,FUTSTK,OFSS,,0,2016-12-29,150
3638470,NFO,FUTSTK,OIL,,0,2016-10-27,1700
3660570,NFO,FUTSTK,OIL,,0,2016-11-24,1700
3660570,NFO,FUTSTK,OIL,,0,2016-11-24,1700
3686689,NFO,FUTSTK,OIL,,0,2016-12-29,1700
3686689,NFO,FUTSTK,OIL,,0,2016-12-29,1700
3638471,NFO,FUTSTK,ONGC,,0,2016-10-27,2500
3660571,NFO,FUTSTK,ONGC,,0,2016-11-24,2500
3660571,NFO,FUTSTK,ONGC,,0,2016-11-24,2500
3686690,NFO,FUTSTK,ONGC,,0,2016-12-29,2500
3686690,NFO,FUTSTK,ONGC,,0,2016-12-29,2500
3638473,NFO,FUTSTK,ORIENTBANK,,0,2016-10-27,6000
3660572,NFO,FUTSTK,ORIENTBANK,,0,2016-11-24,6000
3660572,NFO,FUTSTK,ORIENTBANK,,0,2016-11-24,6000
3686702,NFO,FUTSTK,ORIENTBANK,,0,2016-12-29,6000
3686702,NFO,FUTSTK,ORIENTBANK,,0,2016-12-29,6000
3638474,NFO,FUTSTK,PAGEIND,,0,2016-10-27,50
3660573,NFO,FUTSTK,PAGEIND,,0,2016-11-24,50
3660573,NFO,FUTSTK,PAGEIND,,0,2016-11-24,50
3686703,NFO,FUTSTK,PAGEIND,,0,2016-12-29,50
3686703,NFO,FUTSTK,PAGEIND,,0,2016-12-29,50
3638475,NFO,FUTSTK,PCJEWELLER,,0,2016-10-27,1500
3660561,NFO,FUTSTK,PCJEWELLER,,0,2016-11-24,1500
3660561,NFO,FUTSTK,PCJEWELLER,,0,2016-11-24,1500
3686704,NFO,FUTSTK,PCJEWELLER,,0,2016-12-29,1500
3686704,NFO,FUTSTK,PCJEWELLER,,0,2016-12-29,1500
3638476,NFO,FUTSTK,PETRONET,,0,2016-10-27,3000
3660562,NFO,FUTSTK,PETRONET,,0,2016-11-24,3000
3660562,NFO,FUTSTK,PETRONET,,0,2016-11-24,3000
3686705,NFO,FUTSTK,PETRONET,,0,2016-12-29,3000
3686705,NFO,FUTSTK,PETRONET,,0,2016-12-29,3000
3638468,NFO,FUTSTK,PFC,,0,2016-10-27,6000
3660563,NFO,FUTSTK,PFC,,0,2016-11-24,6000
3660563,NFO,FUTSTK,PFC,,0,2016-11-24,6000
3686706,NFO,FUTSTK,PFC,,0,2016-12-29,6000
3686706,NFO,FUTSTK,PFC,,0,2016-12-29,6000
3638469,NFO,FUTSTK,PIDILITIND,,0,2016-10-27,1000
3660564,NFO,FUTSTK,PIDILITIND,,0,2016-11-24,1000
3660564,NFO,FUTSTK,PIDILITIND,,0,2016-11-24,1000
3686529,NFO,FUTSTK,PIDILITIND,,0,2016-12-29,1000
3686529,NFO,FUTSTK,PIDILITIND,,0,2016-12-29,1000
3638433,NFO,FUTSTK,PNB,,0,2016-10-27,7000
3660565,NFO,FUTSTK,PNB,,0,2016-11-24,7000
3660565,NFO,FUTSTK,PNB,,0,2016-11-24,7000
3686568,NFO,FUTSTK,PNB,,0,2016-12-29,7000
3686568,NFO,FUTSTK,PNB,,0,2016-12-29,7000
3638434,NFO,FUTSTK,POWERGRID,,0,2016-10-27,4000
3660566,NFO,FUTSTK,POWERGRID,,0,2016-11-24,4000
3660566,NFO,FUTSTK,POWERGRID,,0,2016-11-24,4000
3686569,NFO,FUTSTK,POWERGRID,,0,2016-12-29,4000
3686569,NFO,FUTSTK,POWERGRID,,0,2016-12-29,4000
3638435,NFO,FUTSTK,PTC,,0,2016-10-27,8000
3660149,NFO,FUTSTK,PTC,,0,2016-11-24,8000
3660149,NFO,FUTSTK,PTC,,0,2016-11-24,8000
3686570,NFO,FUTSTK,PTC,,0,2016-12-29,8000
3686570,NFO,FUTSTK,PTC,,0,2016-12-29,8000
3638436,NFO,FUTSTK,RCOM,,0,2016-10-27,10000
3660150,NFO,FUTSTK,RCOM,,0,2016-11-24,10000
3660150,NFO,FUTSTK,RCOM,,0,2016-11-24,10000
3686571,NFO,FUTSTK,RCOM,,0,2016-12-29,10000
3686571,NFO,FUTSTK,RCOM,,0,2016-12-29,10000
3638437,NFO,FUTSTK,RECLTD,,0,2016-10-27,6000
3660151,NFO,FUTSTK,RECLTD,,0,2016-11-24,6000
3660151,NFO,FUTSTK,RECLTD,,0,2016-11-24,6000
3686572,NFO,FUTSTK,RECLTD,,0,2016-12-29,6000
3686572,NFO,FUTSTK,RECLTD,,0,2016-12-29,6000
3638438,NFO,FUTSTK,RELCAPITAL,,0,2016-10-27,1500
3660152,NFO,FUTSTK,RELCAPITAL,,0,2016-11-24,1500
3660152,NFO,FUTSTK,RELCAPITAL,,0,2016-11-24,1500
3686595,NFO,FUTSTK,RELCAPITAL,,0,2016-12-29,1500
3686595,NFO,FUTSTK,RELCAPITAL,,0,2016-12-29,1500
3638439,NFO,FUTSTK,RELIANCE,,0,2016-10-27,500
3660153,NFO,FUTSTK,RELIANCE,,0,2016-11-24,500
3660153,NFO,FUTSTK,RELIANCE,,0,2016-11-24,500
3686596,NFO,FUTSTK,RELIANCE,,0,2016-12-29,500
3686596,NFO,FUTSTK,RELIANCE,,0,2016-12-29,500
3638440,NFO,FUTSTK,RELINFRA,,0,2016-10-27,1300
3660154,NFO,FUTSTK,RELINFRA,,0,2016-11-24,1300
3660154,NFO,FUTSTK,RELINFRA,,0,2016-11-24,1300
3686566,NFO,FUTSTK,RELINFRA,,0,2016-12-29,1300
3686566,NFO,FUTSTK,RELINFRA,,0,2016-12-29,1300
3638432,NFO,FUTSTK,RPOWER,,0,2016-10-27,12000
3660155,NFO,FUTSTK,RPOWER,,0,2016-11-24,12000
3660155,NFO,FUTSTK,RPOWER,,0,2016-11-24,12000
3686567,NFO,FUTSTK,RPOWER,,0,2016-12-29,12000
3686567,NFO,FUTSTK,RPOWER,,0,2016-12-29,12000
3635103,NFO,FUTIDX,S&P500,,0,2016-10-21,250
3658707,NFO,FUTIDX,S&P500,,0,2016-11-18,250
3658707,NFO,FUTIDX,S&P500,,0,2016-11-18,250
3438245,NFO,FUTIDX,S&P500,,0,2016-12-16,250
3534207,NFO,FUTIDX,S&P500,,0,2017-03-17,250
3609696,NFO,FUTIDX,S&P500,,0,2017-06-16,250
3680850,NFO,FUTIDX,S&P500,,0,2017-09-15,250
3680850,NFO,FUTIDX,S&P500,,0,2017-09-15,250
3638441,NFO,FUTSTK,SAIL,,0,2016-10-27,12000
3660156,NFO,FUTSTK,SAIL,,0,2016-11-24,12000
3660156,NFO,FUTSTK,SAIL,,0,2016-11-24,12000
3686535,NFO,FUTSTK,SAIL,,0,2016-12-29,12000
3686535,NFO,FUTSTK,SAIL,,0,2016-12-29,12000
3638442,NFO,FUTSTK,SBIN,,0,2016-10-27,3000
3660140,NFO,FUTSTK,SBIN,,0,2016-11-24,3000
3660140,NFO,FUTSTK,SBIN,,0,2016-11-24,3000
3686536,NFO,FUTSTK,SBIN,,0,2016-12-29,3000
3686536,NFO,FUTSTK,SBIN,,0,2016-12-29,3000
3638443,NFO,FUTSTK,SIEMENS,,0,2016-10-27,500
3660141,NFO,FUTSTK,SIEMENS,,0,2016-11-24,500
3660141,NFO,FUTSTK,SIEMENS,,0,2016-11-24,500
3686537,NFO,FUTSTK,SIEMENS,,0,2016-12-29,500
3686537,NFO,FUTSTK,SIEMENS,,0,2016-12-29,500
3638444,NFO,FUTSTK,SINTEX,,0,2016-10-27,7125
3660142,NFO,FUTSTK,SINTEX,,0,2016-11-24,7125
3660142,NFO,FUTSTK,SINTEX,,0,2016-11-24,7125
3686538,NFO,FUTSTK,SINTEX,,0,2016-12-29,7125
3686538,NFO,FUTSTK,SINTEX,,0,2016-12-29,7125
3638445,NFO,FUTSTK,SOUTHBANK,,0,2016-10-27,30000
3660143,NFO,FUTSTK,SOUTHBANK,,0,2016-11-24,30000
3660143,NFO,FUTSTK,SOUTHBANK,,0,2016-11-24,30000
3686539,NFO,FUTSTK,SOUTHBANK,,0,2016-12-29,30000
3686539,NFO,FUTSTK,SOUTHBANK,,0,2016-12-29,30000
3638446,NFO,FUTSTK,SRF,,0,2016-10-27,500
3660144,NFO,FUTSTK,SRF,,0,2016-11-24,500
3660144,NFO,FUTSTK,SRF,,0,2016-11-24,500
3686540,NFO,FUTSTK,SRF,,0,2016-12-29,500
3686540,NFO,FUTSTK,SRF,,0,2016-12-29,500
3638447,NFO,FUTSTK,SRTRANSFIN,,0,2016-10-27,600
3660145,NFO,FUTSTK,SRTRANSFIN,,0,2016-11-24,600
3660145,NFO,FUTSTK,SRTRANSFIN,,0,2016-11-24,600
3686541,NFO,FUTSTK,SRTRANSFIN,,0,2016-12-29,600
3686541,NFO,FUTSTK,SRTRANSFIN,,0,2016-12-29,600
3638448,NFO,FUTSTK,STAR,,0,2016-10-27,500
3660146,NFO,FUTSTK,STAR,,0,2016-11-24,500
3660146,NFO,FUTSTK,STAR,,0,2016-11-24,500
3686542,NFO,FUTSTK,STAR,,0,2016-12-29,500
